"species","native_area_km2","threatened_area_km2","ratio"
"Juniperus horizontalis",1229198.48523125,229145.910571488,0.186418965955997
"Juniperus phoenicea",541324.458144628,747.149924911437,0.00138022569213345
"Juniperus procera",136682.529650338,5873.12196402579,0.0429690757044844
"Juniperus pseudosabina",336445.176801253,109476.808002978,0.325392710467206
"Juniperus sabina",1458919.88621239,213267.373301321,0.146181689150184
"Kadenia dubia",1239582.78789892,142472.814931809,0.114936102955495
"Khaya anthotheca",53217.8231452857,28583.9515740269,0.537112378610303
"Khaya senegalensis",977511.037379759,0,0
"Kickxia elatine",1415413.40681823,359801.973522394,0.254202745140876
"Kickxia spuria",1560536.98548074,79830.8835590234,0.0511560343021479
"Kleinhovia hospita",86330.6735959782,482.790165074776,0.00559233636162972
"Koeleria delavignei",502115.762005334,7635.35090364207,0.0152063557478225
"Koeleria macrantha",4065660.63926223,431751.593928874,0.106194695582665
"Koeleria pyramidata",3032082.9624258,82884.5950537388,0.0273358598959402
"Krigia dandelion",751934.141531646,55745.5768751621,0.074136249168859
"Kummerowia stipulacea",307057.131844835,0,0
"Kundmannia sicula",105436.367897136,22317.3391756122,0.211666426117647
"Lactuca hirsuta",285316.60012047,132046.136919813,0.46280565821988
"Lactuca ludoviciana",206652.527889975,20151.9438598356,0.097516077183265
"Lactuca muralis",2412125.92586975,966.58907009029,0.000400720816323784
"Lactuca saligna",1718934.23358906,251753.822719105,0.146459252366773
"Lactuca tatarica",2233596.30238073,7618.55081164686,0.0034108897850191
"Lactuca virosa",1600523.07681343,13560.7285668307,0.00847268543845646
"Laguncularia racemosa",861438.323765875,20632.9491938535,0.0239517428289633
"Lagurus ovatus",1233272.00428335,1695.54821033753,0.00137483718469942
"Lallemantia iberica",36024.3829317042,7531.92603193543,0.209078557881605
"Lamium amplexicaule",5722450.78882439,63693.8179302432,0.0111305138795835
"Lamium confertum",350200.639632371,23430.0276970243,0.0669045828174967
"Lamium galeobdolon",3995615.51904334,53323.9776604987,0.0133456228224046
"Lamium hybridum",1520485.92444207,28846.0977248613,0.0189716308853343
"Lamium maculatum",3965853.96114334,8882.05732154843,0.0022396329790691
"Lampranthus coccineus",15539.7164400914,15477.3461228382,0.995986392834539
"Lampranthus debilis",28891.473448921,28713.4588262345,0.993838506609873
"Lampranthus glaucus",33256.8782619956,33191.2490815528,0.998026598289658
"Lantana viburnoides",49610.5369764567,0,0
"Laportea interrupta",133169.014404394,31644.6596411214,0.237627797897686
"Lappula squarrosa",3413760.9403257,134856.055941908,0.0395036612988612
"Lapsanastrum apogonoides",170751.30860035,4553.7685265486,0.0266690109954406
"Laser archangelica",2480.4891350864,0,0
"Laser trilobum",522132.771545888,146779.040824907,0.28111440006023
"Latania lontaroides",2645.02900908076,0,0
"Lathraea clandestina",640331.446203607,26830.7907701985,0.041901410479327
"Lathyrus angulatus",733443.672193706,245.581802526017,0.000334833896366561
"Lathyrus aphaca",1977110.00756503,315090.324171373,0.159369141305107
"Lathyrus cicera",1164979.30191946,16853.0236860623,0.0144663717701204
"Lathyrus grandiflorus",37297.83625196,0,0
"Lathyrus heterophyllus",348638.447133324,8437.54170302293,0.0242014091457799
"Lathyrus hirsutus",1462778.08327341,284712.875431258,0.194638461354388
"Lathyrus inconspicuus",364268.37628861,190966.556660555,0.52424687151336
"Lathyrus incurvus",93571.6225015795,2367.368152092,0.0253000652206499
"Lathyrus japonicus",1245517.51665634,50986.9963073493,0.040936394410756
"Lathyrus latifolius",1633095.39126089,64883.044731786,0.0397301009353108
"Lathyrus niger",2054142.7469672,86890.5163313377,0.0423001354017999
"Lathyrus nissolia",1366138.28841593,248999.831287297,0.182265465655032
"Lathyrus ochroleucus",1122936.00020695,193602.279064766,0.172407224480367
"Lathyrus ochrus",504794.926648647,0,0
"Lathyrus palustris",3598728.89444464,405279.69763807,0.112617457309358
"Lathyrus pannonicus",706057.616682369,26053.726243443,0.036900283529076
"Lathyrus rotundifolius",109992.673277855,16995.146876397,0.154511626728675
"Lathyrus sphaericus",1057775.43472821,34172.3932891759,0.0323059055516414
"Lathyrus tuberosus",4405789.87584228,35569.0675140142,0.00807325553791062
"Lathyrus venosus",642013.749438989,296433.321364052,0.46172425687625
"Launaea intybacea",79895.4361530182,700.06133261483,0.00876221929966126
"Launaea sarmentosa",85808.169749176,0,0
"Laurus nobilis",1378088.50599657,13623.2946926851,0.00988564568487812
"Lavandula angustifolia",1082281.67536089,38160.3247856903,0.0352591433953325
"Lavandula latifolia",725649.154026003,442.539623073352,0.000609853426574096
"Lavandula stoechas",1580782.58468201,8921.93420092948,0.00564399828754707
"Leea rubra",56036.0006759648,482.790165074776,0.00861571417037005
"Leersia hexandra",1200809.33027306,5707.39851180193,0.00475295983126989
"Leersia oryzoides",3092068.32462926,436655.911919768,0.141218067027068
"Legousia hybrida",1120287.95885785,216549.974041059,0.193298492881985
"Legousia speculum-veneris",1450998.72620293,395507.353523562,0.272575948125435
"Lemna gibba",2094985.27659847,51093.3830527425,0.0243884210659946
"Lemna obscura",28451.3035332428,0,0
"Lemna perpusilla",6791.31936660603,3943.00458300965,0.580594781390787
"Lemna valdiviana",51301.3458942075,8931.71373351338,0.174102912464171
"Leontodon hispidus",3451774.39996932,17963.9827568661,0.00520427486715987
"Leontodon saxatilis",4667707.22908819,721154.916905173,0.154498746710395
"Leonurus cardiaca",3259389.18106029,304836.395128372,0.093525620352341
"Lepidium aucheri",11576.304215677,5265.03513462584,0.454811400645102
"Lepidium campestre",1610827.21955262,36031.0878618705,0.0223680649448409
"Lepidium coronopus",1428860.41210968,49977.9653657491,0.0349775002107852
"Lepidium didymum",760640.147301406,35521.1581375057,0.0466990314191637
"Lepidium graminifolium",760966.205562521,12417.8733124262,0.0163185608265569
"Lepidium latifolium",1990927.87081638,56783.0058623424,0.028520875464493
"Lepidium perfoliatum",713349.027101263,21533.3717708941,0.0301863056551661
"Lepironia articulata",190845.920097677,2490.44459059412,0.0130495039627752
"Leptospron adenanthum",283515.374201291,5178.40977234873,0.0182650051586696
"Lespedeza cyrtobotrya",276691.508561228,5376.14358715466,0.0194300996626537
"Lespedeza juncea",536347.948025559,0,0
"Lespedeza stuevei",353517.472973246,65194.4323005385,0.184416435635339
"Leucadendron argenteum",27589.8424530711,27342.2704126934,0.991026696118368
"Leucaena leucocephala",678552.160249071,12945.4552459292,0.0190780547234238
"Leucanthemella serotina",11099.7565783397,869.733321965953,0.0783560716694608
"Leucanthemopsis alpina",373472.384773096,22660.7258698606,0.0606757736147698
"Leucojum aestivum",1133607.5917893,142080.47466603,0.125334794593047
"Leucojum vernum",1365999.48962355,432490.252284649,0.316610844711104
"Leucophysalis grandiflora",69411.2523752225,52625.8704792964,0.758174916579982
"Leymus arenarius",1594787.74075816,6145.67548251087,0.00385360090590441
"Leymus karelinii",3285.43017439864,0,0
"Leymus paboanus",264160.028806617,0,0
"Liatris punctata",1786397.47034187,229264.682672285,0.128339121879975
"Liatris spicata",1260787.14971417,347231.173525827,0.275408242862047
"Liatris squarrosa",511273.97923169,87076.6667584903,0.170313120353482
"Libidibia coriaria",156471.074137246,0,0
"Ligularia sibirica",1045296.19548108,95246.7075874768,0.0911193477975312
"Limnophila chinensis",95181.5408893386,0,0
"Limnophila heterophylla",10901.9713033723,0,0
"Limnophila indica",78492.8029551727,3969.67177864343,0.0505737039472334
"Limnophila rugosa",52859.8215774986,27921.3773683868,0.528215505371142
"Limnophila sessiliflora",170432.641294185,8596.54062807922,0.0504395200520344
"Limoniastrum monopetalum",294546.111130972,60905.279072407,0.206776721099961
"Limosella aquatica",2625116.27862374,101740.116088878,0.0387564226839569
"Limosella australis",872585.675774017,31187.7906906077,0.0357418091500791
"Linaria arenaria",81208.2994017461,9407.29699099601,0.115841571123871
"Linaria arvensis",874590.615980368,270840.576794699,0.309676975542553
"Linaria dalmatica",113207.388778556,22346.4338998974,0.197393775627216
"Linaria genistifolia",1024096.88496721,25129.2670528867,0.0245379782145234
"Linaria nigricans",10307.5566046851,10012.4680624435,0.971371630197267
"Linaria odora",127461.131010909,676.170616950617,0.00530491618572525
"Linaria pelisseriana",528019.173814499,7640.89052787272,0.0144708580801596
"Linaria purpurea",169084.865034852,39032.0189267208,0.230842771874795
"Linaria simplex",760978.658835665,3719.72399132938,0.0048880792491878
"Linaria spartea",460691.919332902,0,0
"Linaria supina",805124.781344603,13959.9170298672,0.0173388241839399
"Lindernia dubia",2044804.8738911,3119.69150253938,0.00152566709047541
"Lindernia procumbens",716872.875413538,91666.1105319355,0.127869408476442
"Lindsaea ensifolia",428302.989375441,2868.41716314004,0.00669716820637376
"Linum austriacum",808225.568005214,36298.0544825926,0.0449107970837647
"Linum bienne",1524095.85584595,17771.5114762388,0.011660363361053
"Linum catharticum",2988884.63277856,38987.8972922944,0.013044296479269
"Linum flavum",477506.015394211,168528.37633658,0.352934561876565
"Linum narbonense",709973.450065446,39023.3056832689,0.0549644577267949
"Linum perenne",1055755.29471565,352040.546395411,0.333448999173834
"Linum trigynum",864889.750801728,442.539623073352,0.000511671716150099
"Linum usitatissimum",66523.4638468062,36942.6885204423,0.555333207024756
"Lithospermum officinale",3363013.42368041,164515.842236203,0.0489191750106546
"Litsea monopetala",52549.185149789,0,0
"Lobelia angulata",250465.097831175,245427.161684574,0.979885675927602
"Lobelia urens",582950.708821123,14037.4066054318,0.0240799202968962
"Lobularia libyca",73812.3565913764,11751.8944281508,0.159213104293758
"Logfia gallica",1083661.52211815,40558.2238045122,0.0374270221620826
"Logfia minima",2024178.26715085,411429.935773129,0.203257757703446
"Lolium giganteum",3055917.96873332,17335.9953513728,0.00567292562455746
"Lolium multiflorum",1209829.07078062,17561.6762956098,0.0145158326244206
"Lolium persicum",16479.7681568367,5295.8308735626,0.321353481624413
"Lolium remotum",324990.825680841,324990.825680841,1
"Lolium rigidum",1107312.4444159,11490.5124629219,0.010376937892162
"Lolium temulentum",1450217.7061354,959541.602075862,0.661653486932583
"Lonicera alpigena",548233.464171416,2500.61961093205,0.0045612312533884
"Lonicera caerulea",3304175.04319099,177886.848470666,0.0538369929393547
"Lonicera caprifolium",815927.441429168,44649.4863457166,0.0547223736800777
"Lonicera etrusca",1314095.2952418,8861.67216766965,0.00674355368271755
"Lonicera fragrantissima",38725.4816817343,0,0
"Lonicera maackii",258541.996505981,5099.35224395056,0.0197234968123741
"Lonicera nigra",782704.518516875,75538.3780226322,0.0965094441587839
"Lonicera periclymenum",2455385.27331848,53378.3137519227,0.0217392823570133
"Lonicera xylosteum",4535985.78193424,30739.47926466,0.00677680238485052
"Lophiolepis serrulata",92284.362083127,0,0
"Loropetalum chinense",384529.598186842,66201.3451111309,0.172161897090075
"Lotus angustissimus",766142.866017708,2000.60598307759,0.00261127013226192
"Lotus conimbricensis",289009.728637886,0,0
"Lotus corniculatus",6177061.48250078,18762.4074628971,0.00303743252613719
"Lotus herbaceus",381218.447884193,55775.5301687483,0.146308581020433
"Lotus hirsutus",673720.732832736,5641.35105144512,0.00837342652010338
"Lotus krylovii",114124.493837267,10601.9884411644,0.0928984487438959
"Lotus maritimus",1279436.56623267,38579.8047914212,0.0301537456483836
"Lotus ornithopodioides",477235.170251906,0,0
"Lotus pedunculatus",2315086.69421693,42209.2111921944,0.0182322378240231
"Lotus rectus",484103.234904083,1746.09565698071,0.00360686632744083
"Lotus subbiflorus",270353.667122576,56783.5621869193,0.210034370131825
"Lotus tenuis",1598213.93495788,21432.1050088946,0.0134100351274058
"Lotus tetragonolobus",319463.085513159,57424.1585626747,0.179752093956124
"Louisiella paludosa",61584.3234061748,4026.88646774219,0.0653881742141285
"Ludwigia adscendens",848974.922653695,482.790165074776,0.000568674235471747
"Ludwigia brevipes",996.152747467174,858.620766973157,0.86193685572448
"Ludwigia octovalvis",3804628.49133496,482.790165074776,0.000126895481694029
"Ludwigia palustris",2571513.31390404,145779.115426671,0.0566900099791244
"Ludwigia perennis",684439.521375551,5222.33029167928,0.00763008290518308
"Ludwigia prostrata",23786.8267684222,0,0
"Lumnitzera racemosa",422397.193152708,1150.2099016689,0.00272305289976931
"Lunaria rediviva",1732002.73517969,208973.093963868,0.120654020758337
"Lupinus albus",100474.454484815,2476.77160989603,0.024650759465137
"Lupinus luteus",308433.068295753,4873.22823096605,0.0157999538048663
"Lupinus perennis",720538.968196304,385716.211085154,0.5353162398013
"Luziola peruviana",18140.0313511207,0,0
"Luzula campestris",3163700.53881791,357428.176066332,0.1129778788102
"Luzula congesta",940754.623229522,135857.95017446,0.144413800176791
"Luzula forsteri",1231062.48224744,7563.81088104091,0.00614413239792048
"Luzula pallescens",2696197.88715116,9385.87507922408,0.00348115215279741
"Lycianthes repens",110941.834792107,42847.2005681689,0.386213195846814
"Lycium europaeum",487506.923820474,0,0
"Lycium intricatum",159149.743483914,0,0
"Lycopodiella cernua",839822.30474205,6761.31035321754,0.0080508820914137
"Lygodium microphyllum",713400.780725298,9155.71972287472,0.0128339076298267
"Lysiloma sabicu",12531.5541172332,0,0
"Lysimachia barystachys",264129.780016477,11207.8740579368,0.0424332086190265
"Lysimachia foemina",1746218.30511412,44819.1235062755,0.0256663919826144
"Lysimachia hybrida",146160.279639118,58977.0137981918,0.403509174611672
"Lysimachia linum-stellatum",851908.10422872,1049.27192480633,0.00123167266468993
"Lysimachia minima",1571764.32115355,477357.243826845,0.303707901625164
"Lysimachia nummularia",4700104.90627309,5414.22489396136,0.00115193703160437
"Lysimachia punctata",1066152.54814084,84148.459394189,0.0789272225076305
"Lysimachia tenella",1228507.11897597,53986.0117435626,0.0439444028525963
"Lythrum alatum",1436190.74128412,0,0
"Lythrum borysthenicum",400356.815604127,1247.12490359918,0.00311503352757291
"Lythrum hyssopifolia",2490193.64098577,340133.37282435,0.136589125932273
"Lythrum portula",2460400.3631209,162800.965790196,0.0661684855157846
"Lythrum thymifolia",427281.295337235,10974.9292791299,0.025685489626846
"Lythrum tribracteatum",363567.641895905,2287.69241649525,0.00629234330251605
"Lythrum virgatum",1252249.30239934,78748.4511685999,0.0628856019466061
"Maackia amurensis",471080.440020137,25848.5562623612,0.0548707907746207
"Macadamia integrifolia",101114.238786349,99841.3891412319,0.987411766528682
"Macadamia ternifolia",11822.0165677728,11740.9188800634,0.993140113850758
"Macadamia tetraphylla",58409.4356176558,57901.9166149282,0.991311009987329
"Macrothelypteris torresiana",222525.519312284,9383.78563594209,0.0421694808979334
"Macrotyloma axillare",106683.363259352,0,0
"Macrotyloma uniflorum",14936.2592851921,0,0
"Magnolia obovata",298228.239121879,1294.96558848749,0.00434219640735722
"Maianthemum dilatatum",848327.300293179,0,0
"Malachra radiata",71926.9865786069,0,0
"Malcolmia flexuosa",27985.9022963687,459.988037169858,0.016436419748008
"Malope malacoides",135416.644422618,27557.8997885041,0.203504524174292
"Malva alcea",1923190.86550989,83697.3380616449,0.0435200372270146
"Malva cretica",238531.471614205,33057.6860913413,0.138588362649303
"Malva moschata",1867322.32279674,81459.6310962711,0.0436237654859001
"Malva nicaeensis",639318.917572777,0,0
"Malva parviflora",1122430.03249529,4747.18855250677,0.00422938483029825
"Malva pusilla",2192605.47418838,535338.365368847,0.244156265990811
"Malva sylvestris",4312185.55700744,81370.1975568672,0.0188698274879749
"Malva thuringiaca",2497799.51633551,30074.9551483395,0.0120405800992635
"Malva trimestris",566839.588181824,238830.121007758,0.421336346273594
"Malva verticillata",430239.419025553,10345.1433938063,0.0240450849836981
"Malvella sherardiana",73234.1802118155,29401.3025927239,0.401469675876571
"Mammea americana",74061.7245894137,7975.21489329371,0.107683353817468
"Mantisalca salmantica",694272.492946135,0,0
"Marrubium peregrinum",688702.481269103,40458.8629060102,0.0587465037608909
"Marrubium vulgare",3413695.26131753,579633.471150938,0.169796489370063
"Marsilea minuta",229536.889159837,13341.926449008,0.0581254128599671
"Marsilea quadrifolia",533043.179776552,204660.85949908,0.383947993828329
"Matthiola incana",291138.491227622,8447.45573381974,0.0290152487161694
"Mayaca fluviatilis",412383.321837343,0,0
"Mazus pumilus",994913.644199327,411.567638239311,0.000413671719790844
"Medicago arabica",2030725.45203492,20393.6091471729,0.0100425240284142
"Medicago carstiensis",23018.7065001926,0,0
"Medicago ciliaris",135616.219000927,47429.6998277453,0.34973471592967
"Medicago littoralis",554555.977667261,0,0
"Medicago minima",2398387.19506355,363236.892640532,0.151450480301162
"Medicago monspeliaca",846554.759683045,11526.7796122447,0.0136161063184624
"Medicago murex",178743.777992519,8921.93420092948,0.0499146560575825
"Medicago orbicularis",1435702.8805418,1793.00555877357,0.00124886951407169
"Medicago polymorpha",1875393.54926589,178090.396435726,0.0949616129934105
"Medicago rigidula",846823.98127434,442.539623073352,0.00052258749499205
"Medicago rugosa",64452.7545909709,15865.3016626397,0.246153973764563
"Medicago truncatula",579068.486159827,0,0
"Medinilla magnifica",16238.798879033,16083.9604739899,0.990464910231566
"Melaleuca cajuputi",566546.703797084,482.790165074776,0.000852163046469146
"Melampyrum arvense",2310078.79652993,222946.316977995,0.0965102650666691
"Melampyrum nemorosum",2609737.41587389,63217.5654836368,0.0242237265324519
"Melia azedarach",1933709.55474368,578069.659985951,0.298943374700641
"Melica altissima",625488.695105602,5797.24898034798,0.00926835133186415
"Melica ciliata",1923647.78430938,59167.8042499159,0.0307581277261513
"Melilotus altissimus",1322522.19079495,41808.4052051832,0.0316126303937878
"Melilotus dentatus",413434.668920058,89131.4333547136,0.215587709631453
"Melilotus indicus",1316991.05740607,26695.8535719957,0.0202703377687132
"Melilotus italicus",111644.750854959,8427.58525862548,0.0754857276682356
"Melilotus siculus",144075.247234503,47782.2894828087,0.331648151920476
"Melilotus sulcatus",644439.211897062,6378.80029799581,0.00989821876173283
"Melilotus wolgicus",103870.620205387,1810.71480098355,0.0174324057890784
"Melinis minutiflora",118713.007407309,10835.6155051382,0.09127572236428
"Melochia corchorifolia",1303426.10015813,482.790165074776,0.000370400872758498
"Meniocus linifolius",580732.450427752,0,0
"Menispermum dauricum",597559.850803956,137459.349874667,0.230034447076271
"Mentha aquatica",3691417.59486208,10896.5920531477,0.00295187194976644
"Mentha longifolia",3992364.13822986,9644.62809421918,0.00241576864241032
"Mentha pulegium",2505405.65066628,427490.627349784,0.1706273102865
"Mentha spicata",1911971.53960803,41316.153983098,0.0216091888018209
"Mentha suaveolens",2028831.88767768,300651.224878438,0.148189323474495
"Menyanthes trifoliata",7637148.84366365,704120.20617142,0.0921967373669313
"Mercurialis annua",2277891.56359178,31123.2034783327,0.0136631628896582
"Mercurialis perennis",3491353.93049514,17183.1940546041,0.00492164197519991
"Merremia hederacea",759421.932081136,411.567638239311,0.000541948580694058
"Mesembryanthemum crystallinum",613789.135857108,119507.855102105,0.194705067458097
"Metrosideros kermadecensis",11230.8876671426,11214.7748822795,0.998565315107704
"Meum athamanticum",990282.155565065,380322.913907115,0.384055101639289
"Mibora minima",906317.537356689,106717.503733526,0.117748470414433
"Micrococca mercurialis",132543.920343291,16594.7437606032,0.1252018479431
"Microlepia platyphylla",21050.6523376977,0,0
"Microlepia speluncae",210422.267799958,411.567638239311,0.00195591294848403
"Micromeria juliana",105363.384778026,1054.83993260008,0.0100114469065545
"Microstegium nudum",49770.9881650401,0,0
"Milium effusum",5236950.53469759,140369.560441273,0.0268036826987861
"Mimosa pigra",1306644.04497745,5073.65109951108,0.00388296347349797
"Mimusops coriacea",32336.4174396152,2953.1736654278,0.0913265568439218
"Misopates orontium",1965011.49851754,405501.639151742,0.206360949774423
"Mnesithea laevis",15190.1284562432,4168.18246028699,0.274400738103953
"Moehringia trinervia",4024271.50023174,3245.90005971234,0.000806580783509618
"Moenchia erecta",1168991.17652168,28850.3115496462,0.0246796657913963
"Molinia caerulea",4132943.19764345,87218.5777605343,0.0211032607005741
"Moluccella spinosa",40770.1413865887,2665.4901478042,0.0653784867344368
"Monarda didyma",1226713.07086952,442864.939139055,0.361017543267181
"Montia fontana",3186025.69846626,55005.7475313367,0.017264690475603
"Moorochloa eruciformis",70423.3879957413,5099.4129574486,0.0724107871344811
"Moraea aristata",2814.85775527621,2752.48743802312,0.977842462150641
"Moraea sisyrinchium",877348.043260886,273.811804656701,0.000312090289321225
"Moricandia arvensis",540169.394099195,0,0
"Morinda citrifolia",1555322.63506167,4662.37765843485,0.00299769163859046
"Mucuna pruriens",1001737.37659832,330549.347758914,0.329976055082806
"Muhlenbergia cuspidata",220949.295791213,122186.486032106,0.553006904115987
"Mummenhoffia alliacea",478908.639188543,88712.1709408019,0.185238193011333
"Murdannia dimorpha",10103.1085552194,10051.6599714825,0.99490764813071
"Murdannia simplex",544483.755821838,0,0
"Murdannia spirata",93784.401807276,5184.92180810623,0.0552855454445515
"Murdannia vaginata",60525.6594526961,0,0
"Musa acuminata",676003.635251779,24104.7068496981,0.0356576586170579
"Musa balbisiana",174220.139573024,0,0
"Muscari botryoides",1381522.75778956,151229.965242389,0.109466141176247
"Muscari comosum",2447487.67326434,55186.1840272707,0.0225480947790295
"Muscari neglectum",2925998.80947543,317455.145369427,0.108494625610029
"Mutarda nigra",183767.162874927,8188.31830611478,0.044558114616417
"Myagrum perfoliatum",634128.386093005,21792.3984390674,0.0343659090445939
"Myosotis alpestris",1056907.71919832,81275.6605994811,0.0768994862305767
"Myosotis discolor",2057749.29109145,424943.649398766,0.206508951910935
"Myosotis ramosissima",2524394.34772413,52889.7601841089,0.02095146514323
"Myosotis secunda",666774.559752456,0,0
"Myosotis sparsiflora",1571409.66703988,24626.0217169239,0.0156712932556364
"Myosotis stricta",2945923.9450384,37177.1905495641,0.0126198745260138
"Myrica faya",23669.3242697749,0,0
"Myricaria germanica",208155.427410849,98162.047274838,0.471580532373483
"Myriolimon diffusum",32061.612448216,31644.6389938348,0.986994619966334
"Myriophyllum heterophyllum",306317.190538862,64772.393214029,0.211455299325786
"Myriophyllum pinnatum",70047.7265642602,0,0
"Myriophyllum spicatum",3687653.9118605,86868.2016470724,0.0235564951926971
"Myroxylon balsamum",172942.562725404,0,0
"Myrrhis odorata",966218.173635242,36025.088233944,0.0372846311702101
"Myrtus communis",1652967.32688327,15735.0909201381,0.00951929942245573
"Najas marina",1886715.57022646,87606.3192770303,0.0464332412683249
"Najas minor",875150.491641422,241032.084945343,0.275417870694749
"Najas wrightiana",5533.06733371008,0,0
"Narcissus cyclamineus",42235.723545179,22394.5138971381,0.53022683210773
"Narcissus minor",151285.425425127,43606.083673669,0.288237175201323
"Narcissus poeticus",1020887.25711374,0,0
"Narcissus pseudonarcissus",1499644.49735242,343285.256445542,0.228911089962722
"Narcissus tazetta",1072377.20486122,10466.4076492033,0.00976000571604638
"Nasturtium microphyllum",1086210.19137684,33650.1728253679,0.0309794302175661
"Nasturtium officinale",2376773.63243689,132910.529046443,0.0559205669536863
"Neatostema apulum",691100.767731235,0,0
"Neillia incisa",246562.279194181,8410.26629917293,0.0341101093267774
"Neltuma juliflora",345608.624408802,0,0
"Nelumbo nucifera",2199180.4507003,49434.2757950282,0.0224784991060131
"Neonotonia wightii",234172.140432882,0,0
"Neotorularia torulosa",89833.1440104732,21330.1733217221,0.237442132930751
"Neotrinia splendens",730950.706766358,13507.7052857496,0.0184796391339522
"Neottia ovata",4242614.95262072,385312.355738111,0.0908195440880391
"Nepeta cataria",2576851.81318748,460821.161092798,0.178831067713893
"Nepeta nuda",1103082.08540632,41004.4578550641,0.0371726260425671
"Nepeta ucranica",199851.292307889,3656.81091907189,0.0182976596090169
"Nephelium lappaceum",238419.799627964,482.790165074776,0.00202495835424798
"Nephroia orbiculata",245713.820499774,61987.6354624523,0.252275738240411
"Nephrolepis brownii",99205.7623330527,0,0
"Nephrolepis falcata",34845.5149892451,2007.65442551926,0.0576158632219645
"Nephrolepis hirsutula",230459.359273475,0,0
"Nephrolepis undulata",257135.931719245,7704.1515367643,0.0299613962360427
"Neptunia oleracea",487789.006696372,3302.35931278009,0.00677005686361372
"Nerine bowdenii",31407.5729156158,31308.5770321348,0.996848025036922
"Nerium oleander",4214461.5020854,563898.872757005,0.133800931027126
"Neslia paniculata",2437245.35785493,475955.991227858,0.195284397483377
"Neurada procumbens",336776.780984444,0,0
"Neustanthus phaseoloides",99413.5453856069,18880.8947059678,0.189922757836795
"Nicandra physalodes",381856.959823015,36713.2445162628,0.0961439711175588
"Nidorella aegyptiaca",128911.465679622,0,0
"Nigella arvensis",1221682.74686512,596816.513582372,0.488520047544114
"Nigella segetalis",19779.5091827505,0,0
"Noccaea caerulescens",725591.058334325,54139.8668560162,0.074614848452378
"Noccaea perfoliata",2592393.50613813,23310.7598283257,0.00899198357546093
"Nonea echioides",268918.170518015,0,0
"Nonea pulla",2731457.99430872,12350.4287086632,0.00452155176261055
"Notobasis syriaca",1024921.50627841,265162.186707804,0.25871462847007
"Nuphar japonica",110960.768663386,2721.1734299256,0.0245237435059651
"Nuphar lutea",5369329.35239585,217324.672472367,0.0404751987090147
"Nuphar pumila",1422000.96155749,609979.66716511,0.428958688253636
"Nymphaea alba",3195745.15099645,289421.532303985,0.090564647250968
"Nymphaea lotus",1281134.69598186,0,0
"Nymphaea nouchali",1202482.23224822,43222.761520562,0.0359446155306184
"Nymphoides hydrophylla",130943.406173337,18818.4027153684,0.143714015583629
"Nymphoides indica",1098710.56995851,5617.58410126411,0.00511288801151356
"Nymphoides peltata",2140104.61973472,610852.310117266,0.285431050652555
"Nypa fruticans",455889.218012007,10448.3738325525,0.0229186684390446
"Ochroma pyramidale",958390.978189946,0,0
"Ocimum americanum",800186.912387184,0,0
"Ocimum basilicum",371192.943854721,482.790165074776,0.00130064478074705
"Ocimum tenuiflorum",1542705.79283123,411.567638239311,0.000266782973235608
"Ocotea foetens",4738.04764006085,3594.48796046449,0.758643271138221
"Odontarrhena argentea",20739.8868202142,5854.66258501437,0.282289996843574
"Odontites luteus",1235222.71877156,166290.151184816,0.134623617795982
"Oenanthe aquatica",2859817.24372646,56471.0829243503,0.0197463957000154
"Oenanthe fistulosa",1336841.71297735,502481.785670492,0.375872312176279
"Oenanthe globulosa",148699.502645955,33928.4868459254,0.228168125933193
"Oenanthe javanica",635128.117564432,38185.3828931204,0.0601223309708795
"Oenanthe pimpinelloides",771141.304065517,20342.7897530001,0.0263801065326826
"Ohwia caudata",150104.771474047,5967.27363035126,0.0397540569280505
"Oldenlandia capensis",101966.978427298,4873.22823096605,0.0477922196590403
"Oldenlandia pumila",5752.8161480009,71.2225268354511,0.0123804628903708
"Olea europaea",3075826.52158075,21946.4690730262,0.00713514527527622
"Olearia traversiorum",25162.4882655537,25085.134097212,0.996925814032169
"Olimarabidopsis pumila",48809.6546373375,0,0
"Omalotheca supina",959457.174643494,2288.6806439757,0.00238539114038738
"Omalotheca sylvatica",4114479.40747391,198984.859504043,0.0483620987730766
"Omphalodes verna",243231.201873985,33587.692296873,0.13808957090248
"Oncidium altissimum",12413.6484392509,0,0
"Onobrychis arenaria",1785638.03433754,132149.383262369,0.0740068147749749
"Onobrychis viciifolia",986660.120605882,157545.202711895,0.15967525130655
"Onoclea struthiopteris",107624.724047386,2770.94829252514,0.025746391612629
"Ononis arvensis",1244442.35914903,68109.2210554608,0.0547307157737984
"Ononis natrix",1127001.55838068,15910.1935577544,0.0141172773359913
"Ononis spinosa",3093933.73956373,43720.7024716275,0.0141311049789297
"Onopordum acanthium",4113222.7939557,130853.698367928,0.0318129371840045
"Operculina turpethum",448757.905947787,146176.152390727,0.325734990856594
"Ophiuros exaltatus",252455.246142877,0,0
"Oplismenus undulatifolius",439923.629914362,2292.51188939447,0.00521115878644831
"Oreomecon alpina",2923.36412310033,0,0
"Origanum vulgare",6601852.06489235,46776.0966555421,0.00708529912451239
"Orlaya grandiflora",1668663.85654841,115099.3043331,0.0689769265879469
"Ornithopus perpusillus",1527572.73150031,54217.0463718832,0.0354922847559825
