"ISO3_Code","taxon_name","wcvp_accepted_id","status"
"ARG","Scolymus hispanicus",3056239,"non-native"
"ARG","Scorzonera laciniata",3073222,"non-native"
"ARG","Scorzoneroides autumnalis",3074784,"non-native"
"ARG","Sedum acre",2483146,"non-native"
"ARG","Senna alata",2475546,"non-native"
"ARG","Senna spectabilis",2491716,"non-native"
"ARG","Sesbania bispinosa",2591170,"non-native"
"ARG","Silene antirrhina",2485667,"non-native"
"ARG","Silene dioica",2488209,"non-native"
"ARG","Silene gallica",2488333,"non-native"
"ARG","Silene pendula",2487258,"non-native"
"ARG","Silene uniflora",2487877,"non-native"
"ARG","Silene vulgaris",2487840,"non-native"
"ARG","Silybum marianum",2901907,"non-native"
"ARG","Sinapis alba",2476404,"non-native"
"ARG","Sisymbrium altissimum",2476102,"non-native"
"ARG","Sisymbrium austriacum",2476144,"non-native"
"ARG","Sisymbrium erysimoides",2476278,"non-native"
"ARG","Sisymbrium irio",2474776,"non-native"
"ARG","Sisymbrium officinale",2474949,"non-native"
"ARG","Sisymbrium orientale",2474956,"non-native"
"ARG","Soda inermis",2483888,"non-native"
"ARG","Sonchus arvensis",3062474,"non-native"
"ARG","Sonchus asper",3062510,"non-native"
"ARG","Sonchus oleraceus",2929055,"non-native"
"ARG","Sonchus tenerrimus",3062724,"non-native"
"ARG","Spartium junceum",2597714,"non-native"
"ARG","Spergula arvensis",2487413,"non-native"
"ARG","Spergularia bocconei",2478142,"non-native"
"ARG","Spergularia diandra",2482163,"non-native"
"ARG","Sphaerophysa salsula",2596809,"non-native"
"ARG","Sporobolus cryptandrus",444135,"non-native"
"ARG","Sporobolus indicus",444243,"non-native"
"ARG","Stellaria apetala",2482219,"non-native"
"ARG","Stellaria graminea",2482031,"non-native"
"ARG","Stellaria media",2481938,"non-native"
"ARG","Strigosella africana",2475226,"non-native"
"ARG","Suaeda altissima",2484047,"non-native"
"ARG","Suaeda vermiculata",2483936,"non-native"
"ARG","Symphytum officinale",2475636,"non-native"
"ARG","Tamarix gallica",2520053,"non-native"
"ARG","Tanacetum balsamita",3111077,"non-native"
"ARG","Tanacetum parthenium",2916972,"non-native"
"ARG","Tanacetum vulgare",2929189,"non-native"
"ARG","Tecomaria capensis",318566,"non-native"
"ARG","Thlaspi arvense",2437621,"non-native"
"ARG","Thunbergia alata",2436501,"non-native"
"ARG","Tithonia rotundifolia",3122731,"non-native"
"ARG","Tithonia tubaeformis",3122743,"non-native"
"ARG","Tordylium maximum",2435637,"non-native"
"ARG","Torilis nodosa",2438324,"non-native"
"ARG","Tragopogon dubius",3072465,"non-native"
"ARG","Tragopogon porrifolius",3075339,"non-native"
"ARG","Tragopogon pratensis",3075353,"non-native"
"ARG","Tribulus terrestris",2518835,"non-native"
"ARG","Tripleurospermum inodorum",2906730,"non-native"
"ARG","Trisetum flavescens",447850,"non-native"
"ARG","Ulex europaeus",2446722,"non-native"
"ARG","Urospermum picroides",3074098,"non-native"
"ARG","Urtica urens",2449000,"non-native"
"ARG","Valeriana locusta",2464165,"non-native"
"ARG","Valeriana vesicaria",2464490,"non-native"
"ARG","Vernicia fordii",212845,"non-native"
"ARG","Vicia cracca",2452117,"non-native"
"ARG","Vicia disperma",2452279,"non-native"
"ARG","Vicia faba",2452318,"non-native"
"ARG","Vicia sativa",2452750,"non-native"
"ARG","Vinca major",213165,"non-native"
"ARG","Viola japonica",2460646,"non-native"
"ARG","Viola odorata",2459312,"non-native"
"ARG","Viola tricolor",2461201,"non-native"
"ARG","Visnaga daucoides",2457195,"non-native"
"ARG","Xanthium spinosum",3119695,"non-native"
"AUS","Abelmoschus manihot",2609589,"non-native"
"AUS","Abelmoschus moschatus",2609599,"non-native"
"AUS","Abrus precatorius",2610328,"non-native"
"AUS","Abutilon grandifolium",2610654,"non-native"
"AUS","Abutilon guineense",2610663,"non-native"
"AUS","Abutilon indicum",2610698,"non-native"
"AUS","Abutilon theophrasti",2611008,"non-native"
"AUS","Acaciella angustissima",2614368,"non-native"
"AUS","Acaciella glauca",2603378,"non-native"
"AUS","Acaena agnipila",2937835,"non-native"
"AUS","Acaena echinata",2938230,"non-native"
"AUS","Acaena novae-zelandiae",2938419,"non-native"
"AUS","Acalypha australis",214,"non-native"
"AUS","Acalypha herzogiana",673,"non-native"
"AUS","Acalypha wilkesiana",1384,"non-native"
"AUS","Acanthocereus tetragonus",2614516,"non-native"
"AUS","Acanthospermum australe",2922478,"non-native"
"AUS","Acanthospermum hispidum",2922485,"non-native"
"AUS","Acanthus mollis",2615276,"non-native"
"AUS","Acer negundo",2616024,"non-native"
"AUS","Acer palmatum",2616153,"non-native"
"AUS","Acer pseudoplatanus",2616276,"non-native"
"AUS","Achillea distans",3109878,"non-native"
"AUS","Achillea filipendulina",3109923,"non-native"
"AUS","Achillea millefolium",2908230,"non-native"
"AUS","Acmella uliginosa",3123848,"non-native"
"AUS","Acokanthera oblongifolia",2164,"non-native"
"AUS","Acroceras macrum",387392,"non-native"
"AUS","Actinotus helianthi",2621049,"non-native"
"AUS","Adenocarpus complicatus",2621654,"non-native"
"AUS","Adonis microcarpa",2623169,"non-native"
"AUS","Aegopodium podagraria",2623499,"non-native"
"AUS","Aeonium arboreum",2623539,"non-native"
"AUS","Aeonium haworthii",2623586,"non-native"
"AUS","Aeschynomene americana",2624025,"non-native"
"AUS","Aeschynomene villosa",2624455,"non-native"
"AUS","Aesculus indica",2624522,"non-native"
"AUS","Agapanthus praecox",293550,"non-native"
"AUS","Agave americana",293578,"non-native"
"AUS","Agave attenuata",293622,"non-native"
"AUS","Agave sisalana",294215,"non-native"
"AUS","Agave vivipara",294337,"non-native"
"AUS","Ageratum conyzoides",3129224,"non-native"
"AUS","Ageratum houstonianum",3129279,"non-native"
"AUS","Agrostemma githago",2626726,"non-native"
"AUS","Agrostis capillaris",387729,"non-native"
"AUS","Agrostis castellana",387742,"non-native"
"AUS","Agrostis gigantea",389634,"non-native"
"AUS","Agrostis stolonifera",390383,"non-native"
"AUS","Ailanthus altissima",2626815,"non-native"
"AUS","Aira caryophyllea",390804,"non-native"
"AUS","Aira cupaniana",390861,"non-native"
"AUS","Aira elegans",519580,"non-native"
"AUS","Aira praecox",391043,"non-native"
"AUS","Aira provincialis",391045,"non-native"
"AUS","Aizoon pubescens",2627047,"non-native"
"AUS","Aizoon rigidum",2627050,"non-native"
"AUS","Aizoon secundum",2627058,"non-native"
"AUS","Ajuga iva",5293,"non-native"
"AUS","Ajuga reptans",5385,"non-native"
"AUS","Albizia lebbeck",2627391,"non-native"
"AUS","Albuca bracteata",456152,"non-native"
"AUS","Albuca canadensis",294500,"non-native"
"AUS","Albuca flaccida",294538,"non-native"
"AUS","Albuca nelsonii",294597,"non-native"
"AUS","Alcea rosea",2627710,"non-native"
"AUS","Aleurites moluccanus",5934,"non-native"
"AUS","Alhagi maurorum",2628355,"non-native"
"AUS","Alisma lanceolatum",294813,"non-native"
"AUS","Alisma plantago-aquatica",294841,"non-native"
"AUS","Alkekengi officinarum",2628564,"non-native"
"AUS","Allamanda cathartica",6157,"non-native"
"AUS","Alliaria petiolata",2628680,"non-native"
"AUS","Allocasuarina diminuta",382125,"non-native"
"AUS","Alloteropsis cimicina",391228,"non-native"
"AUS","Alocasia brisbanensis",6701,"non-native"
"AUS","Aloe arborescens",297073,"non-native"
"AUS","Aloe brevifolia",297151,"non-native"
"AUS","Aloe maculata",309868,"non-native"
"AUS","Aloe officinalis",297754,"non-native"
"AUS","Aloe parvibracteata",297777,"non-native"
"AUS","Aloe vera",298116,"non-native"
"AUS","Aloiampelos ciliaris",489237,"non-native"
"AUS","Alopecurus aequalis",391253,"non-native"
"AUS","Alopecurus geniculatus",391395,"non-native"
"AUS","Alopecurus myosuroides",391472,"non-native"
"AUS","Alopecurus pratensis",391506,"non-native"
"AUS","Alpinia zerumbet",219119,"non-native"
"AUS","Alstroemeria aurea",298198,"non-native"
"AUS","Alstroemeria pelegrina",298387,"non-native"
"AUS","Alternanthera brasiliana",2631098,"non-native"
"AUS","Alternanthera ficoidea",2631162,"non-native"
"AUS","Alternanthera philoxeroides",2631346,"non-native"
"AUS","Alternanthera pungens",2631391,"non-native"
"AUS","Alternanthera sessilis",2631425,"non-native"
"AUS","Alysicarpus bupleurifolius",2631732,"non-native"
"AUS","Alysicarpus monilifer",2631775,"non-native"
"AUS","Alysicarpus ovalifolius",2631788,"non-native"
"AUS","Alysicarpus vaginalis",2631830,"non-native"
"AUS","Alyssum alyssoides",2631899,"non-native"
"AUS","Amaranthus albus",2632650,"non-native"
"AUS","Amaranthus blitum",2632714,"non-native"
"AUS","Amaranthus caudatus",2632762,"non-native"
"AUS","Amaranthus cruentus",2632793,"non-native"
"AUS","Amaranthus deflexus",2632798,"non-native"
"AUS","Amaranthus hybridus",2632871,"non-native"
"AUS","Amaranthus macrocarpus",2632955,"non-native"
"AUS","Amaranthus mitchellii",2632978,"non-native"
"AUS","Amaranthus muricatus",2632990,"non-native"
"AUS","Amaranthus powellii",2633044,"non-native"
"AUS","Amaranthus retroflexus",2633061,"non-native"
"AUS","Amaranthus spinosus",2633107,"non-native"
"AUS","Amaranthus tortuosus",2633130,"non-native"
"AUS","Amaranthus tricolor",2633132,"non-native"
"AUS","Amaranthus viridis",2633159,"non-native"
"AUS","Amaryllis belladonna",298570,"non-native"
"AUS","Ambrosia artemisiifolia",2922382,"non-native"
"AUS","Ambrosia confertiflora",3119478,"non-native"
"AUS","Ambrosia psilostachya",2922398,"non-native"
"AUS","Ambrosia tenuifolia",3119366,"non-native"
"AUS","Amelichloa brachychaeta",469605,"non-native"
"AUS","Amelichloa caudata",469607,"non-native"
"AUS","Ammannia auriculata",2633653,"non-native"
"AUS","Ammobium alatum",3088440,"non-native"
"AUS","Ampelocissus arachnoidea",2634310,"non-native"
"AUS","Amphibromus fluitans",391668,"non-native"
"AUS","Amphilophium crucigerum",320940,"non-native"
"AUS","Amsinckia calycina",2634917,"non-native"
"AUS","Amsinckia lycopsoides",2635037,"non-native"
"AUS","Amsinckia menziesii",2635052,"non-native"
"AUS","Anacardium occidentale",2635912,"non-native"
"AUS","Anagyris foetida",2636165,"non-native"
"AUS","Ananas comosus",219669,"non-native"
"AUS","Anchusa arvensis",2636464,"non-native"
"AUS","Anchusa capensis",2636491,"non-native"
"AUS","Andrographis paniculata",2637069,"non-native"
"AUS","Andropogon distachyos",392299,"non-native"
"AUS","Andropogon gayanus",392453,"non-native"
"AUS","Andropogon virginicus",393606,"non-native"
"AUS","Anemone hortensis",2638287,"non-native"
"AUS","Anethum graveolens",2638934,"non-native"
"AUS","Angelonia salicariifolia",2639375,"non-native"
"AUS","Angophora costata",9056,"non-native"
"AUS","Anigozanthos flavidus",220309,"non-native"
"AUS","Anisodontea capensis",2640192,"non-native"
"AUS","Annona glabra",2640872,"non-native"
"AUS","Annona reticulata",2640996,"non-native"
"AUS","Annona squamosa",2641034,"non-native"
"AUS","Anoda cristata",2641086,"non-native"
"AUS","Anredera cordifolia",360634,"non-native"
"AUS","Anthemis arvensis",2906677,"non-native"
"AUS","Anthemis cotula",2906686,"non-native"
"AUS","Anthriscus caucalis",2641805,"non-native"
"AUS","Anthyllis barba-jovis",2641921,"non-native"
"AUS","Anthyllis vulneraria",2642105,"non-native"
"AUS","Antigonon leptopus",2642295,"non-native"
"AUS","Antirrhinum majus",2642724,"non-native"
"AUS","Apera interrupta",394110,"non-native"
"AUS","Apium graveolens",2644053,"non-native"
"AUS","Aponogeton distachyos",299949,"non-native"
"AUS","Aporocactus flagelliformis",2644357,"non-native"
"AUS","Aquarius cordifolius",528542,"non-native"
"AUS","Aquilegia vulgaris",2645045,"non-native"
"AUS","Arabidopsis thaliana",2645262,"non-native"
"AUS","Arachis hypogaea",2646420,"non-native"
"AUS","Arachis pintoi",2646457,"non-native"
"AUS","Araucaria heterophylla",14360,"non-native"
"AUS","Araujia sericifera",500657,"non-native"
"AUS","Arbutus unedo",2646748,"non-native"
"AUS","Arctium lappa",2900828,"non-native"
"AUS","Arctium minus",2922436,"non-native"
"AUS","Arctotheca calendula",3075560,"non-native"
"AUS","Arctotheca populifolia",3075573,"non-native"
"AUS","Arctotheca prostrata",3075579,"non-native"
"AUS","Arctotis stoechadifolia",3075757,"non-native"
"AUS","Arenaria leptoclados",2649652,"non-native"
"AUS","Arenaria serpyllifolia",2650139,"non-native"
"AUS","Argemone mexicana",2650509,"non-native"
"AUS","Argemone ochroleuca",2650542,"non-native"
"AUS","Argemone subfusiformis",2650581,"non-native"
"AUS","Argentina anserina",2941910,"non-native"
"AUS","Argyranthemum foeniculaceum",3112190,"non-native"
"AUS","Argyranthemum frutescens",3112191,"non-native"
"AUS","Argyreia nervosa",483156,"non-native"
"AUS","Arisarum vulgare",15835,"non-native"
"AUS","Aristea bakeri",326558,"non-native"
"AUS","Aristea ecklonii",326583,"non-native"
"AUS","Aristida jerichoensis",394765,"non-native"
"AUS","Aristida ramosa",395087,"non-native"
"AUS","Aristida vagans",395299,"non-native"
"AUS","Aristolochia grandiflora",2651456,"non-native"
"AUS","Aristolochia indica",2651508,"non-native"
"AUS","Aristolochia littoralis",2651580,"non-native"
"AUS","Aristolochia ringens",2651840,"non-native"
"AUS","Arrhenatherum elatius",395388,"non-native"
"AUS","Artemisia absinthium",2909600,"non-native"
"AUS","Artemisia arborescens",3107652,"non-native"
"AUS","Artemisia verlotiorum",2901499,"non-native"
"AUS","Arthraxon hispidus",395573,"threatened"
"AUS","Artocarpus heterophyllus",2653982,"non-native"
"AUS","Arum italicum",16186,"non-native"
"AUS","Aruncus dioicus",2942383,"non-native"
"AUS","Arundina graminifolia",16436,"non-native"
"AUS","Arundo donax",396629,"non-native"
"AUS","Asclepias curassavica",500848,"non-native"
"AUS","Asparagus aethiopicus",274924,"non-native"
"AUS","Asparagus africanus",274929,"non-native"
"AUS","Asparagus asparagoides",274958,"non-native"
"AUS","Asparagus declinatus",275011,"non-native"
"AUS","Asparagus densiflorus",275016,"non-native"
"AUS","Asparagus falcatus",275047,"non-native"
"AUS","Asparagus macowanii",275145,"non-native"
"AUS","Asparagus officinalis",275197,"non-native"
"AUS","Asparagus scandens",275280,"non-native"
"AUS","Asparagus setaceus",275292,"non-native"
"AUS","Asparagus virgatus",275360,"non-native"
"AUS","Asperula arvensis",16706,"non-native"
"AUS","Asphodelus fistulosus",275522,"non-native"
"AUS","Aspidistra elatior",275646,"non-native"
"AUS","Astragalus hamosus",2659753,"non-native"
"AUS","Astragalus sesameus",2662772,"non-native"
"AUS","Asystasia gangetica",2664335,"non-native"
"AUS","Asystasia intrusa",2664343,"non-native"
"AUS","Atalantia buxifolia",2664422,"non-native"
"AUS","Athertonia diversifolia",2664817,"non-native"
"AUS","Atriplex australasica",2665075,"non-native"
"AUS","Atriplex canescens",2665120,"non-native"
"AUS","Atriplex eardleyae",2665236,"non-native"
"AUS","Atriplex hortensis",2665365,"non-native"
"AUS","Atriplex lentiformis",2665422,"non-native"
"AUS","Atriplex leptocarpa",2665430,"non-native"
"AUS","Atriplex patula",2665629,"non-native"
"AUS","Atriplex prostrata",2665694,"non-native"
"AUS","Atriplex pumilio",2665715,"non-native"
"AUS","Atriplex semibaccata",2665777,"non-native"
"AUS","Atriplex undulata",2665888,"non-native"
"AUS","Auranticarpa rhombifolia",2666345,"non-native"
"AUS","Austrocylindropuntia cylindrica",2666659,"non-native"
"AUS","Austrocylindropuntia subulata",2666686,"non-native"
"AUS","Austroderia richardii",468488,"non-native"
"AUS","Austrostipa verticillata",397262,"non-native"
"AUS","Avellinia festucoides",450729,"non-native"
"AUS","Avena abyssinica",397275,"non-native"
"AUS","Avena barbata",397352,"non-native"
"AUS","Avena fatua",397488,"non-native"
"AUS","Avena sativa",397860,"non-native"
"AUS","Avena sterilis",397959,"non-native"
"AUS","Avena strigosa",397998,"non-native"
"AUS","Axonopus compressus",398398,"non-native"
"AUS","Axonopus fissifolius",398428,"non-native"
"AUS","Azadirachta indica",2667002,"non-native"
"AUS","Azanza thespesioides",3008688,"non-native"
"AUS","Azolla pinnata",3145494,"non-native"
"AUS","Babiana angustifolia",326665,"non-native"
"AUS","Babiana nana",326731,"non-native"
"AUS","Babiana nervosa",496287,"non-native"
"AUS","Babiana tubiflora",326807,"non-native"
"AUS","Baccharis halimifolia",3097814,"non-native"
"AUS","Baccharis salicina",3098627,"non-native"
"AUS","Bacopa caroliniana",2667589,"non-native"
"AUS","Bacopa lanigera",2667633,"non-native"
"AUS","Bacopa monnieri",2667648,"non-native"
"AUS","Baculellum articulatum",3217407,"non-native"
"AUS","Baeometra uniflora",300109,"non-native"
"AUS","Ballota nigra",19633,"non-native"
"AUS","Bambusa balcooa",398641,"non-native"
"AUS","Bambusa vulgaris",399113,"non-native"
"AUS","Banksia canei",2669041,"non-native"
"AUS","Banksia ericifolia",2669075,"non-native"
"AUS","Banksia formosa",2603680,"non-native"
"AUS","Banksia integrifolia",2669116,"non-native"
"AUS","Banksia undata",2603755,"non-native"
"AUS","Barbarea intermedia",2669654,"non-native"
"AUS","Barbarea verna",2669710,"non-native"
"AUS","Barleria cristata",2669919,"non-native"
"AUS","Barleria lupulina",2670049,"non-native"
"AUS","Barleria prionitis",2670139,"non-native"
"AUS","Barleria repens",2670178,"non-native"
"AUS","Barleria strigosa",2670235,"non-native"
"AUS","Basella alba",360840,"non-native"
"AUS","Bassia hyssopifolia",2670803,"non-native"
"AUS","Bassia scoparia",2670858,"non-native"
"AUS","Bauhinia acuminata",2671283,"non-native"
"AUS","Bauhinia galpinii",2671609,"non-native"
"AUS","Bauhinia monandra",2671869,"non-native"
"AUS","Bauhinia purpurea",2671991,"non-native"
"AUS","Bauhinia variegata",2672176,"non-native"
"AUS","Begonia cucullata",361362,"non-native"
"AUS","Begonia hirtella",361859,"non-native"
"AUS","Bellardia trixago",2672849,"non-native"
"AUS","Bellis perennis",2922692,"non-native"
"AUS","Berberis aquifolium",2673426,"non-native"
"AUS","Berberis aristata",2673438,"non-native"
"AUS","Berberis darwinii",2673673,"non-native"
"AUS","Berberis thunbergii",2674513,"non-native"
"AUS","Berberis vulgaris",2674612,"non-native"
"AUS","Bergera koenigii",2674843,"non-native"
"AUS","Berkheya rigida",3076076,"non-native"
"AUS","Berula erecta",2675185,"non-native"
"AUS","Biancaea decapetala",2675692,"non-native"
"AUS","Bidens bipinnata",2922697,"non-native"
"AUS","Bidens pilosa",2925686,"non-native"
"AUS","Bidens subalternans",3117129,"non-native"
"AUS","Bidens tripartita",2925725,"non-native"
"AUS","Bifora testiculata",2675876,"non-native"
"AUS","Bignonia callistegioides",319856,"non-native"
"AUS","Bignonia magnifica",320078,"non-native"
"AUS","Billardiera fusiformis",2675971,"non-native"
"AUS","Billardiera heterophylla",2675976,"non-native"
